product_id,product_type,join_deny,text
368,D,1,"비대면회전정기예금 (1년 단위 변동금리상품)  스마트폰 - 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2% 제한없음 - 12개월 단위 회전식 정기예금 (36개월 만기 정기예금으로 가입 후 매 12개월 마다 해당시점 금리로 자동연장되는 변동금리 상품)"
369,D,1,"한투 중도해지안심정기예금(창구전용) -예적금담보대출 가산금리 우대(상품약정금리+0.5%)창구 방문하여 해당상품을 담보로 제공한 대출 실행 시에만 해당 영업점 - 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2% 제한없음 "
370,D,3,"한투 보이스피싱지킴이정기예금(창구전용)  영업점 - 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규기본이율 중 낮은 이율
- 1개월 초과 : 연 0.2% 신규 거래 고객(만 12세 이상의 개인, 1인1계좌 한정, 대리인에 의한 가입 불가) 미성년자는 법정대리인에 의해 가입 가능함 가입금액 1,000만원 이상, 영업점방문(인터넷, 비대면 처리 불가), 자동재예치 불가"
371,D,3,"한투 보이스피싱지킴이회전정기예금(창구전용)  영업점 - 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규기본이율 중 낮은 이율
- 1개월 초과 : 연 0.2% 신규 거래 고객(만 12세 이상의 개인, 1인1계좌 한정, 대리인에 의한 가입 불가) 미성년자는 법정대리인에 의해 가입 가능함 12개월 단위 회전식 정기예금(36개월 만기 정기예금으로 가입 후 매 12개월마다 해당시점 금리로 자동연장되는 변동금리상품)가입금액 1,000만원 이상, 영업점방문(인터넷, 비대면 처리 불가), 자동재예치 불가"
372,D,1,"정기예금 비대면  인터넷,스마트폰 - 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율 제한없음 최소금액 10만원이상"
373,D,1,"정기예금  영업점 - 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율 제한없음 최소금액 10만원이상"
374,D,1,"정기예금 - 영업점 -1개월 이내: 공시이율과 
약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리 -제한없음 -창구방문"
375,D,1,"인터넷정기예금 - 인터넷 -1개월 이내: 공시이율과 
약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리 -제한없음 -인터넷 전용"
376,D,1,"톡톡정기예금(비대면) - 스마트폰 -1개월 이내: 공시이율과 
약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리 -제한없음 -스마트폰 전용"
377,D,1,"정기예금  영업점 - 만기후 1개월 이내 : 약정금리 범위 내에서 동일 만기 현행 금리
- 만기후 1개월 초과 : 보통예금 이율 적용 제한없음 예금자보호법에 따라 예금보험공사가 보호하되, 원금과 소정의 이자를 합하여 1인당 ""최고 5천만원""이며, 5천만원을 초과하는 나머지 금액은 보호하지 않습니다."
378,D,1,"정기예금  영업점 -만기후 1개월 이내 : 약정이율 Ⅹ 100% 
-만기후 1개월 초과: 연0.2% 제한없음 "
379,D,1,"e-정기예금  인터넷 -만기후 1개월 이내 : 약정이율 Ⅹ 100% 
-만기후 1개월 초과: 연0.2% 제한없음 "
380,D,1,"비대면정기예금  스마트폰 -만기후 1개월 이내 : 약정이율 Ⅹ 100% 
-만기후 1개월 초과: 연0.2% 제한없음 "
381,D,1,"자유적립예금  영업점 - 만기후 1개월 이내 : 1.2%
- 만기후 1개월 초과 : 연0.2% 제한없음 "
382,D,1,정기예금  영업점 *만기 후 1개월 간 : 가입이율과 만기일 당시 기간별 정기예금이율 중 낮은 단리 이율 ＊만기후 1개월초과 : 보통예금 이율 적용대상 : 19.07.01 신규가입자부터 적용 (이전가입자는 영업점 확인요망) 제한없음 
383,D,1,"e-정기예금  인터넷,스마트폰 *만기 후 1개월 간 : 가입이율과 만기일 당시 기간별 정기예금이율 중 낮은 단리 이율 ＊만기후 1개월초과 : 보통예금 이율 * 적용대상 : 19.07.01 신규가입자부터 적용 (이전가입자는 영업점 확인요망) 제한없음 인터넷뱅킹, SB톡톡플러스 로그인 시"
384,D,1,비대면정기예금  스마트폰 *만기 후 1개월 간 : 가입이율과 만기일 당시 기간별 정기예금이율 중 낮은 단리 이율 ＊만기후 1개월초과 : 보통예금 이율 * 적용대상 : 19.07.01 신규가입자부터 적용 (이전가입자는 영업점 확인요망) 만19세 이상 내국인(법인불가) SB톡톡플러스 비로그인서비스로 신규가입 시
385,D,1,"정기예금  영업점 1개월이하-약정금리와 기준금리 중 낮은금리
1개월초과-보통예금이율 제한없음 "
386,D,1,"정기예금(비대면)  인터넷,스마트폰 1개월이하-약정금리와 기준금리 중 낮은금리
1개월초과-보통예금이율 제한없음 "
387,D,1,"회전식정기예금  영업점 1개월이하-약정금리와 기준금리 중 낮은금리
1개월초과-보통예금이율 제한없음 "
388,D,1,"회전식정기예금(비대면)  인터넷,스마트폰 1개월이하-약정금리와 기준금리 중 낮은금리
1개월초과-보통예금이율 제한없음 "
389,D,1,"회전식정기예금 6M  영업점 1개월이하-약정금리와 기준금리 중 낮은금리
1개월초과-보통예금이율 제한없음 "
390,D,1,"회전식정기예금 6M (비대면)  인터넷,스마트폰 1개월이하-약정금리와 기준금리 중 낮은금리
1개월초과-보통예금이율 제한없음 "
391,D,1,"정기예금  영업점 1. 만기후 1개월 이내: 가입당시 약정금리 적용
2. 만기후 1개월 초과: 보통예금 이율 제한없음 최소금액: 10만원 이상"
392,D,1,"정기예금  영업점 -만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용) 제한없음 예금자보호법에 의해 원리금 기준 5,000만원까지 보호"
393,D,1,"정기예금(비대면)  인터넷,스마트폰 -만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용) 제한없음 예금자보호법에 의해 원리금 기준 5,000만원까지 보호"
394,D,1,"정기예금  영업점 - 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%) 제한없음 "
395,D,1,"e-정기예금  인터넷,스마트폰 - 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%) 제한없음 "
396,D,1,"정기예금(비대면)  스마트폰 - 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%) 개인(만19세이상) "
397,D,1,"정기예금 (본점,해운대지점)  영업점 - 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 금리 적용 제한없음 "
398,D,1,"정기예금(비대면)  인터넷,스마트폰 -만기 후 1개월 이하:약정 금리와 만기일 현재 정기예금 금리중 낮은 금리적용 -만기 후 1개월 초과: 보통예금 금리 적용 제한없음 계좌당 가입한도:5천만원"
399,D,1,"정기예금 (양산지점)  영업점 - 만기 후 1개월 이하: 약정금리와 만기일 현재 정기예금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 금리 적용 제한없음 "
400,D,1,"회전정기예금 (본점,해운대지점) (변동금리)  영업점 -만기 후 1개월 까지: 최종약정이율과 현재이율 중 낮은금리 적용 -만기 후 1개월 초과: 보통예금 금리 적용 제한없음 "
401,D,1,"회전정기예금-비대면(변동금리)  인터넷,스마트폰 -만기 후 1개월 까지: 최종약정이율과 현재이율 중 낮은금리 적용 -만기 후 1개월 초과: 보통예금 금리 적용 제한없음 계좌당 가입한도:5천만원"
402,D,1,회전정기예금(양산지점)(변동금리)  영업점 -만기 후 1개월 까지: 최종약정이율과 현재이율 중 낮은금리 적용 -만기 후 1개월 초과: 보통예금 금리 적용 제한없음 
403,D,1,"정기예금(통영)  영업점 만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용 제한없음 제한없음"
404,D,1,"정기예금(거제)  영업점 만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용 제한없음 제한없음"
405,D,1,"e-정기예금  인터넷,스마트폰 만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용 제한없음 제한없음"
406,D,1,"정기예금(진주,통영)  영업점 ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1% 비거주 외국인 외 제한없음 -만65세 이상 비과세 종합저축 5,000만원 가능"
407,D,1,"정기예금(부산,울산,창원)  영업점 ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1% 비거주 외국인 외 제한없음 -만65세 이상 비과세 종합저축 5,000만원 가능"
408,D,1,"M-정기예금(비대면)  스마트폰 ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1% 비거주 외국인 외 제한없음 -만65세 이상 비과세 종합저축 5,000만원 가능"
409,D,1,"E-정기예금(비대면)  인터넷 ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1% 비거주 외국인 외 제한없음 -만65세 이상 비과세 종합저축 5,000만원 가능"
410,D,1,"지니뱅크-정기예금(비대면)  스마트폰 ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1% 비거주 외국인 외 제한없음 -만65세 이상 비과세 종합저축 5,000만원 가능"
411,D,1,"안심정기예금(진주,통영) (창구전용)  영업점 ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1% 비거주 외국인 외 제한없음 -만65세 이상 비과세 종합저축 5,000만원 가능"
412,D,1,"안심정기예금(부산,창원,울산) (창구전용)  영업점 ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1% 비거주 외국인 외 제한없음 -만65세 이상 비과세 종합저축 5,000만원 가능"
413,D,1,"회전정기예금(부산,창원,울산)  영업점 ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1% 비거주 외국인 외 제한없음 -만65세 이상 비과세 종합저축 5,000만원 가능"
414,D,1,"회전정기예금(진주,통영)  영업점 ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1% 비거주 외국인 외 제한없음 -만65세 이상 비과세 종합저축 5,000만원 가능"
415,D,1,"회전정기예금(비대면)  인터넷,스마트폰 ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1% 비거주 외국인 외 제한없음 -만65세 이상 비과세 종합저축 5,000만원 가능"
416,D,1,"정기예금 예적금 만기 후 원금 12개월 이상 재예치시 : 0.1% 우대 영업점 * 만기후 1개월 이내 : 가입당시 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
* 만기후 1개월 초과 : 보통예금금리 제한없음 영업점 전용상품"
417,D,1,"e-정기예금  인터넷,스마트폰 * 만기후 1개월 이내 : 가입당시 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
* 만기후 1개월 초과 : 보통예금금리 제한없음 인터넷뱅킹, 스마트폰"
418,D,1,"회전정기예금  영업점 * 만기후 1개월 이내 : 마지막 회전주기의 약정이율
* 만기후 1개월 초과 : 보통예금금리 제한없음 1. 매 회전주기 기준 정기예금 12개월 고시금리 + 0.1%p 변동 2. 계약기간: 2~3년"
419,D,1,"e-회전정기예금  인터넷,스마트폰 * 만기후 1개월 이내 : 마지막 회전주기의 약정이율
* 만기후 1개월 초과 : 보통예금금리 제한없음 1. 매 회전주기 기준 e-정기예금 12개월 고시금리 + 0.1%p 변동 2. 계약기간: 2~3년"
420,D,1,"The빠른회전정기예금(6개월)  영업점 * 만기후 1개월 이내 : 마지막 회전주기의 약정이율
* 만기후 1개월 초과 : 보통예금금리 제한없음 영업점 전용상품
* 계약기간 36개월(6개월 회전주기 변동금리 상품)"
421,D,1,"e-The빠른회전정기예금(6개월)  인터넷,스마트폰 * 만기후 1개월 이내 : 마지막 회전주기의 약정이율
* 만기후 1개월 초과 : 보통예금금리 제한없음 인터넷뱅킹, 스마트폰
* 계약기간 36개월(6개월 회전주기 변동금리 상품)"
422,D,1,"회전식정기예금(변동금리상품) -최초가입일 금리는 1년간 적용되며, 이후 약정한 회전주기(12개월)별로 계약기간 내에서 이자율이 변동되는 상품임. 영업점 -1개월 이내 : 예치시점 약정금리
-1개월 초과 : 0.1% 제한없음 현금IC카드 발급 불가 상품"
423,D,1,"회전정기예금_비대면(변동금리상품) -최초가입일 금리는 1년간 적용되며, 이후 약정한 회전주기(12개월)별로 계약기간 내에서 이자율이 변동되는 상품임. 인터넷,스마트폰 -1개월 이내 : 예치시점 약정금리
-1개월 초과 : 0.1% 제한없음 현금IC카드 발급 불가 상품"
424,D,1,"정기예금 (판매중단)
자동만기연장 우대상품 기가입고객에 한해 자동재예치 시 적용.
이외 우대조건 없음. 영업점 -1개월 이내 : 예치시점 약정금리
-1개월 초과 : 0.1% 제한없음 현금IC카드 발급 불가 상품"
425,D,1,"e-정기예금  인터넷,스마트폰 -1개월 이내 : 예치시점 약정금리
-1개월 초과 : 0.1% 제한없음 현금IC카드 발급 불가 상품"
426,D,1,"정기예금(인터넷-모바일)  인터넷,스마트폰 만기후 1개월 이내 해지시 약정금리 적용, 만기후 1개월 초과 이후 해지시 보통예금 이율적용 없음 "
427,D,1,"정기예금  영업점 만기후 1개월 이내 해지시 약정금리 적용, 만기후 1개월 초과 이후 해지시 보통예금 이율적용 없음 "
428,D,1,"정기예금  영업점 -1개월 이내: 지급 전일까지 해당 계좌의 약정금리와 기간별 적용금리 중 낮은 금리
-1개월 초과: 지급일 당시 보통예금 이율 제한없음 "
429,D,1,"회전식 정기예금  영업점,인터넷,스마트폰 -1개월 이내: 지급 전일까지 해당 계좌의 약정금리와 기간별 적용금리 중 낮은 금리
-1개월 초과: 지급일 당시 보통예금 이율 제한없음 -변동금리 상품: 가입기간은 36개월이며, 회전주기(매 1년)마다 약정이율 변동"
430,D,1,"비대면 정기예금  인터넷,스마트폰 -1개월 이내: 지급 전일까지 해당 계좌의 약정금리와 기간별 적용금리 중 낮은 금리
-1개월 초과: 지급일 당시 보통예금 이율 제한없음 "
431,D,1,"정기예금  영업점,인터넷 * 만기후 1개월 이내 : 당초 약정이율과 만기시점 해당상품 신규 약정이율 중 낮은이율
* 만기후 1개월 초과: 만기시점 보통예금 이율 (현재 0.1%) 모든고객 "
432,D,1,"스마트정기예금  스마트폰 * 만기후 1개월 이내 : 당초 약정이율과 만기시점 해당상품 신규 약정이율 중 낮은이율
* 만기후 1개월 초과: 만기시점 보통예금 이율 (현재 0.1%) 스마트뱅크 가입고객 가입채널 제한 (모바일앱전용상품)"
433,D,1,"더드리고정기예금  영업점 * 만기후 1개월 이내 : 당초 약정이율과 만기시점 해당상품 신규 약정이율 중 낮은이율
* 만기후 1개월 초과: 만기시점 보통예금 이율 (현재 0.1%) 만 65세이상 고객 영업점전용상품"
434,D,1,"대신든든정기예금  영업점 * 만기후 1개월 이내 : 당초 약정이율과 만기시점 해당상품 신규 약정이율 중 낮은이율
* 만기후 1개월 초과: 만기시점 보통예금 이율 (현재 0.1%) 모든고객 영업점전용상품"
435,D,1,"회전정기예금  영업점 * 만기후 1개월 이내 : 마지막 회전주기의 약정이율나 만기시점 동일상품 신규 약정이율 중 낮은이율
* 만기후 1개월 초과: 만기시점 보통예금 이율 (현재 0.1%) 모든고객 영업점전용상품"
436,D,1,"스마트회전정기예금  스마트폰 * 만기후 1개월 이내 : 마지막 회전주기의 약정이율나 만기시점 동일상품 신규 약정이율 중 낮은이율
* 만기후 1개월 초과: 만기시점 보통예금 이율 (현재 0.1%) 스마트뱅크 가입고객 가입채널 제한 (모바일앱전용상품)"
437,D,1,"참기특한정기예금  영업점 -만기후 1개월 이내:약정금리와 현행고시 금리중 낮은 이율
-1개월미만 해지 및 만기경과 1개월 초과 : 보통예금이율 제한없음 (단,비거주 외국인 제외) "
438,D,1,"참기특한정기예금(비대면)  인터넷,스마트폰 -만기후 1개월 이내:약정금리와 현행고시 금리중 낮은 이율
-1개월미만 해지 및 만기경과 1개월 초과 : 보통예금이율 제한없음 (단,비거주 외국인 제외) "
439,D,1,"IBKSB 회전정기예금(변동금리)  영업점 * 만기경과 1개월 이내 : 약정금리와 현행고시 금리중 낮은이율
* 만기경과 1개월 초과 : 보통예금 이율 제한없음 (단,비거주 외국인 제외) 매 회전주기 기준 정기예금 고시금리+0.10%우대금리 적용하여 약정이율 변동"
440,D,1,"IBKSB e-회전정기예금(변동금리)  인터넷,스마트폰 * 만기경과 1개월 이내 : 약정금리와 현행고시 금리중 낮은이율
* 만기경과 1개월 초과 : 보통예금 이율 제한없음 (단,비거주 외국인 제외) 매 회전주기 기준 정기예금 고시금리+0.10%우대금리 적용하여 약정이율 변동"
441,D,1,"이어드림 회전정기예금(변동금리)  영업점 * 만기경과 1개월 이내 : 약정금리와 현행고시 금리중 낮은이율
* 만기경과 1개월 초과 : 보통예금 이율 제한없음 (단,비거주 외국인 제외) 매 회전주기 기준 정기예금 12개월 고시금리+회차별 우대금리 적용하여 약정이율 변동
(회차별 우대금리 : 1회차 : 0.15%, 2회차 : 0.20%, 3회차 : 0.3%, 4회차 : 0.4%"
442,D,1,"정기예금(대면) 비대면, 인터넷,모바일 가입시 0.1%우대 영업점 * 1개월내 
: 당초 약정이율 또는 만기시 동일상품 동일계약기간의 신규 약정이율(단리) 중 낮은 이율 적용
* 1개월이후
: 보통예금 금리 적용 제한없음 "
443,D,1,"삼삼한정기예금(회전정기예금)(1년단위 변동금리)  영업점,인터넷,스마트폰 * 1개월내 
: 당초 약정이율 또는 만기시 동일상품 동일계약기간의 신규 약정이율(단리) 중 낮은 이율 적용
* 1개월이후
: 보통예금 금리 적용 제한없음 "
444,D,1,"정기예금(비대면,인터넷,모바일)  인터넷,스마트폰 * 1개월내 
: 당초 약정이율 또는 만기시 동일상품 동일계약기간의 신규 약정이율(단리) 중 낮은 이율 적용
* 1개월이후
: 보통예금 금리 적용 제한없음 "
445,D,1,"정기예금 - 인터넷뱅킹 신규가입하여 출금계좌를 등록한 후 당일 창구 신규시 우대금리 연 0.1%p적용. 
단, 신규가입일 포함 14일 이내 타기관 공인인증서 미등록시 우대금리 적용해제 영업점 - 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율 제한없음 - 3~36개월 가입가능
- 가입금액 : 100만원이상"
446,D,1,"KB e-plus 정기예금  인터넷,스마트폰 - 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율 제한없음 - 3~36개월 가입가능
- 가입금액 : 100만원이상"
447,D,1,"플러스회전식정기예금(대면) -만 65세이상 첫가입시 최초 1계좌에 한하여 우대금리 연 0.1%p적용 영업점 - 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율 제한없음 - 가입기간 36개월로 매 회전주기(1년)마다 자동회전되는 회전정기예금(변동금리상품)
- 가입금액 : 100만원이상"
448,D,1,"플러스회전식정기예금  스마트폰 - 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율 제한없음 - 가입기간 36개월로 매 회전주기(1년)마다 자동회전되는 회전정기예금(변동금리상품)
- 가입금액 : 100만원이상"
449,D,1,"정기예금 * 최고우대금리 : 0.2%
- 인터넷뱅킹, 모바일APP, 모바일WEB(하나디지털뱅크, 하나원큐연계), 비대면계좌개설서비스(SB톡톡)으로 가입: 0.1%
- 하나카드 휴면 6개월 이상 무실적 고객이 발급 후 3개월간 이용실적 10만원 이상 확인 시 0.1% 단,①~⑤ 모두충족 시
(자세한 사항은 홈페이지 참조)
※ 단위는 연%p 영업점,인터넷,스마트폰 -1개월 이내 : 약정금리와 현행 고시금리 중 낮은 금리
-1개월 초과 : 현행 고시 보통예금 금리 제한없음 1. 최저가입금액 : 10만원이상

2. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상 : 약정금리 * (경과월수 / 계약월수)*차등율
(최저금리 : 약정금리 * 50%)

-1개월이상~12개월미만(차등율:60%)
-12개월이상~24개월미만(차등율:70%)
-24개월이상(차등율:80%)"
450,D,1,"1Q 비대면정기예금 * 최고우대금리 : 없음 인터넷,스마트폰 -1개월 이내 : 약정금리와 현행 고시금리 중 낮은 금리
-1개월 초과 : 현행 고시 보통예금 금리 제한없음 1. 최저가입금액 : 10만원이상

2. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상 : 약정금리 * (경과월수 / 계약월수)*차등율
(최저금리 : 약정금리 * 50%)

-1개월이상~12개월미만(차등율:60%)
-12개월이상~24개월미만(차등율:70%)"
451,D,1,"비대면 세바퀴정기예금(1년단위 변동금리상품) - 인터넷,스마트폰 -1개월 이내 : 약정금리와 현행 고시금리 중 낮은 금리
-1개월 초과 : 현행 고시 보통예금 금리 제한없음 1. 회전주기 (매1년)마다 계약기간 이내에서 이자율 변동 및 이자를 지급하는 장기 정기예금(12개월 변동금리)

2. 최저가입금액 : 10만원이상

3. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상 : 약정금리 * (경과월수 / 계약월수)*차등율
(최저금리 : 약정금리 * 50%)

-1개월이상~12개월미만(차등율:60%)"
452,D,1,"세바퀴정기예금(1년단위 변동금리상품) 세바퀴 정기예금 가입시 0.1%
인터넷뱅킹,모바일APP,모바일WEB(하나디지털뱅크, 하나원큐연계)으로 가입시 0.1% 영업점,인터넷,스마트폰 -1개월 이내 : 약정금리와 현행 고시금리 중 낮은 금리
-1개월 초과 : 현행 고시 보통예금 금리 제한없음 1. 회전주기 (매1년)마다 계약기간 이내에서 이자율 변동 및 이자를 지급하는 장기 정기예금(12개월 변동금리)

2. 최저가입금액 : 10만원이상

3. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상 : 약정금리 * (경과월수 / 계약월수)*차등율
(최저금리 : 약정금리 * 50%)

-1개월이상~12개월미만(차등율:60%)"
453,D,1,"회전식 정기예금(변동금리상품)  영업점 -1개월 이내 해지시 : 약정이율 적용
-1개월 초과 이후 해지시 : 보통예금 금리 적용 제한없음 1. 가입기간 : 36개월 ~ 60개월만 가능
2. 적용금리(약정금리)
- 가입시점 : 개설일 기준의 영업점 및 홈페이지에 고시한 이율적용
- 회전기간 도래시점 :(변동금리상품_회전주기(매 1년)마다 약정이율 변동) 회전당일 기준의 영업점 및 홈페이지에 고시한 이율적용
3. 중도해지이자율 
- 기간별 차등적용(당사홈페이지 참조)"
454,D,1,"비대면 회전식 정기예금(변동금리상품)  인터넷,스마트폰 -1개월 이내 해지시 : 약정이율 적용
-1개월 초과 이후 해지시 : 보통예금 금리 적용 제한없음 1. 가입기간 : 36개월 ~ 60개월만 가능
2. 적용금리(약정금리)
- 가입시점 : 개설일 기준의 영업점 및 홈페이지에 고시한 이율적용
- 회전기간 도래시점 :(변동금리상품_회전주기(매 1년)마다 약정이율 변동) 회전당일 기준의 영업점 및 홈페이지에 고시한 이율적용
3. 중도해지이자율 
- 기간별 차등적용(당사홈페이지 참조)"
455,D,1,"정기예금  영업점 -1개월 이내 해지시 : 약정이율 적용
-1개월 초과 이후 해지시 : 보통예금 금리 적용 제한없음 "
456,D,1,"비대면 정기예금  인터넷,스마트폰 -1개월 이내 해지시 : 약정이율 적용
-1개월 초과 이후 해지시 : 보통예금 금리 적용 제한없음 "
457,D,1,"정기예금  영업점 - 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리 제한없음 - 이자지급방식 : 단리식(매월지급), 복리식(만기일시지급)
- 해지방법 : 영업점 방문 또는 인터넷홈페이지/모바일앱에 접속하여 해약"
458,D,1,"더드림정기예금  영업점 - 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리 제한없음 -가입기간이 3년,4년,5년인 회전식 정기예금
-회전주기(매1년)마다 자동회전
-회전되는 시기의 정기예금 고시금리+0.1%
-중도해지시 회전주기 완료기간에 대해 약정이율 적용
-이자지급방식: 단리식(매월지급), 복리식(회전주기 1년마다 이자지급)
-가입방법: 영업점 방문
-해지방법: 영업점 방문 또는 온라인채널"
459,D,1,"e-정기예금  인터넷 - 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리 개인 - 이자지급방식 : 단리식(매월지급), 복리식(만기일시지급)
- 가입방법 : 인터넷홈페이지
- 해지방법 : 인터넷홈페이지/모바일앱에 접속하여 해약
- e-정기예금, s-정기예금, e-더드림정기예금, s-더드림정기예금 1인당 통합 한도 5억"
460,D,1,"e-더드림정기예금  인터넷 - 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리 개인 -가입기간이 3년,4년,5년인 회전식 정기예금
-회전주기(매1년)마다 자동회전
-회전되는 시기의 e-정기예금 고시금리+0.1%
-중도해지시 회전주기 완료기간에 대해 약정이율 적용
-이자지급방식: 단리식(매월지급), 복리식(회전주기 1년마다 이자지급)
-가입방법: 인터넷홈페이지
-해지방법: 온라인채널
-온라인 정기예금 1인당 통합한도 5억"
461,D,1,"s-정기예금  스마트폰 - 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리 개인 - 이자지급방식 : 단리식(매월지급), 복리식(만기일시지급)
- 가입방법 : 모바일앱
- 해지방법 : 인터넷홈페이지/모바일앱에 접속하여 해약
- e-정기예금, s-정기예금, e-더드림정기예금, s-더드림정기예금 1인당 통합 한도 5억
- 2023.02.13 smart-정기예금에서 s-정기예금으로 상품명 변경"
462,D,1,"s-더드림정기예금  스마트폰 - 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리 개인 -가입기간이 3년,4년,5년인 회전식 정기예금
-회전주기(매1년)마다 자동회전
-회전되는 시기의 s-정기예금 고시금리+0.1%
-중도해지시 회전주기 완료기간에 대해 약정이율 적용
-이자지급방식: 단리식(매월지급), 복리식(회전주기 1년마다 이자지급)
-가입방법: 모바일앱
-해지방법: 온라인채널
-온라인 정기예금 1인당 통합한도 5억"
463,D,1,"정기예금 - 영업점 - 만기 후 1개월 이하 : 가입 당시 약정금리나 만기시점의 동일 상품·계약기간의 신규약정금리 중 낮은 금리 적용
(만기시점의 동일 상품·계약기간이 없을 경우 : 가입 당시 약정금리)
- 만기 후 1개월 초과 : 연 0.1% 제한없음 영업점 전용상품"
464,D,1,"웰뱅 회전 정기예금 - 영업점 - 만기 후 1개월 이하 : 마지막 회전주기의 약정금리나 만기시점의 동일 상품·계약기간의 신규약정금리 중 낮은 금리 적용
(만기시점의 동일 상품·계약기간이 없을 경우 : 가입 당시 약정금리)
- 만기 후 1개월 초과 : 연 0.1% 제한없음 영업점 전용상품"
